Target Dataset,Task,Test Condition,Source Combo,Model,Bal Acc,Macro F1,ROC-AUC
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4562484794420566,0.9612499999999999
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5223320158102767,0.9066071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3775149679754942,0.845
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.375,0.2873134328358209,0.8848214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.5,0.3833570412517781,0.9275
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.3375,0.2786885245901639,0.7844642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.4008041958041958,0.8691071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.47500000000000003,0.3794779187221048,0.9069642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.37854317732366516,0.8521428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4174406604747162,0.8755357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6375,0.5451631701631702,0.9589285714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4145021645021645,0.9182142857142856
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4125,0.35233516483516486,0.9185714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.5375,0.4402680652680653,0.8692857142857142
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.5,0.8060714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6,0.530952380952381,0.8985714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.4156792260240536,0.8996428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.55,0.4811648797450015,0.8880357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.4767207426856714,0.9192857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.3958333333333333,0.8760714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.3650793650793651,0.8335714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.47500000000000003,0.43503664091899386,0.8846428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6,0.5575396825396826,0.9110714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.4375,0.35653409090909094,0.8517857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.529967159277504,0.9389285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5055555555555555,0.9007142857142856
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.44999999999999996,0.3783386424895859,0.8351785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5007763975155279,0.8392857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8625,0.8208020050125313,0.9807142857142856
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4625,0.3926237161531279,0.7151785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.45041208791208787,0.9216071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.3223039215686274,0.8667857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5494851258581235,0.9217857142857142
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4375,0.34980237154150196,0.7998214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.39161402204880463,0.8867857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5375,0.4769736842105263,0.9080357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.525,0.45977011494252873,0.8803571428571428
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2857142857142857,0.7980357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.4625,0.3899053318291068,0.9142857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.3875,0.3279761904761905,0.8186607142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4100877192982456,0.8375
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.3971698113207547,0.8885714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.416958041958042,0.936607142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.35745614035087714,0.9139285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4,0.323015873015873,0.8200000000000001
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.725,0.6622474747474747,0.7858928571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.40311004784689,0.61375
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.8375,0.7863971173753783,0.9410714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.425,0.38186975591151795,0.8217857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.3151001540832049,0.8955357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4,0.33113154960981045,0.8928571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6625,0.5864709477514356,0.9244642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4,0.32577497129735933,0.8373214285714285
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.43830833145349274,0.9405357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.469150641025641,0.9008928571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.45,0.35841313269493846,0.8648214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.4675824175824176,0.9303571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5368871415356151,0.9344642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.425,0.40990734411787044,0.8133928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.4625,0.36092397154239697,0.8530357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.4625,0.39024644945697573,0.7551785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.2625,0.17666666666666667,0.8739285714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.3838366506520247,0.8989285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.44515065913371,0.8716071428571428
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.65,0.566220238095238,0.9375
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.375,0.2857142857142857,0.8683928571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.3817585216142092,0.8792857142857142
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.42584892584892586,0.8585714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.75,0.6924115451003323,0.9775
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.425,0.3416666666666667,0.8901785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.38020833333333337,0.7826785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.47198879551820727,0.8135714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.4797979797979798,0.9067857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.425,0.34587813620071683,0.7485714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.4126082251082251,0.9482142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.7375,0.7066259398496241,0.9228571428571428
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.25,0.11956521739130435,0.7982142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3596698113207547,0.8673214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.25,0.16666666666666666,0.7989285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.3833333333333333,0.8851785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.38166556945358787,0.8696428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.375,0.25,0.81
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2890625,0.8448214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.75,0.7118967039043765,0.9582142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.4751602564102564,0.8296428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6,0.6026104886399004,0.9321428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4111111111111111,0.7001785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.4653430451127819,0.8775
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.25,0.20238095238095238,0.7342857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.3605769230769231,0.8689285714285715
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4464285714285714,0.9271428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.31666666666666665,0.8133928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4091880341880342,0.9294642857142856
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5375000000000001,0.49220053966840993,0.9110714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.4095238095238095,0.7946428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6875,0.6550510892616156,0.9482142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k,Multi-Head DL (TABNET),0.6375,0.5441619077018058,0.96
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k,Multi-Head DL (TABNET),0.4,0.3427601809954751,0.8457142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST_Gearbox,Multi-Head DL (TABNET),0.5,0.42401960784313725,0.9466071428571429
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST,Multi-Head DL (TABNET),0.7250000000000001,0.7114162217137046,0.9475
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,PU,Multi-Head DL (TABNET),0.525,0.4685304128238911,0.8935714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,UORED,Multi-Head DL (TABNET),0.775,0.7142857142857142,0.9753571428571428
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,Mechanical_Gear,Multi-Head DL (TABNET),0.575,0.4990601503759398,0.905357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,Electric_Motor,Multi-Head DL (TABNET),0.4875,0.39276960784313725,0.8378571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k,Multi-Head DL (TABNET),0.4625,0.4001109877913429,0.92625
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST_Gearbox,Multi-Head DL (TABNET),0.5625,0.48908730158730157,0.9580357142857143
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST,Multi-Head DL (TABNET),0.6125,0.5135618166526492,0.8382142857142858
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + PU,Multi-Head DL (TABNET),0.375,0.2857142857142857,0.6689285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + UORED,Multi-Head DL (TABNET),0.675,0.6494779730073847,0.9721428571428572
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + Mechanical_Gear,Multi-Head DL (TABNET),0.4,0.3535714285714286,0.8910714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + Electric_Motor,Multi-Head DL (TABNET),0.6,0.5109649122807017,0.935
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k + HUST_Gearbox,Multi-Head DL (TABNET),0.5,0.4260204081632653,0.9251785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k + HUST,Multi-Head DL (TABNET),0.625,0.5364583333333333,0.9010714285714285
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k + PU,Multi-Head DL (TABNET),0.55,0.4591097308488613,0.7989285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k + UORED,Multi-Head DL (TABNET),0.6000000000000001,0.5542857142857143,0.9248214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k + Mechanical_Gear,Multi-Head DL (TABNET),0.7375,0.6737965022864911,0.9676785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_48k + Electric_Motor,Multi-Head DL (TABNET),0.625,0.593719806763285,0.90625
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST_Gearbox + HUST,Multi-Head DL (TABNET),0.5,0.4142512077294686,0.8823214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST_Gearbox + PU,Multi-Head DL (TABNET),0.4875,0.37137330754352027,0.8894642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST_Gearbox + UORED,Multi-Head DL (TABNET),0.75,0.6985347985347985,0.9723214285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST_Gearbox + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.4401001540832049,0.8939285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST_Gearbox + Electric_Motor,Multi-Head DL (TABNET),0.6625,0.6201923076923077,0.9630357142857142
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST + PU,Multi-Head DL (TABNET),0.5,0.41666666666666663,0.8923214285714285
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST + UORED,Multi-Head DL (TABNET),0.6375,0.5464341692789969,0.9014285714285715
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.4717934866491742,0.9246428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,HUST + Electric_Motor,Multi-Head DL (TABNET),0.725,0.6771284271284271,0.9357142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,PU + UORED,Multi-Head DL (TABNET),0.375,0.30952380952380953,0.85375
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.3906695156695157,0.7176785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,PU + Electric_Motor,Multi-Head DL (TABNET),0.45,0.3828125,0.8508928571428571
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6125,0.5329951298701299,0.9476785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4826388888888889,0.8474999999999999
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7,0.666433225643752,0.8985714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k + HUST_Gearbox,Multi-Head DL (TABNET),0.5,0.41666666666666663,0.8176785714285715
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k + HUST,Multi-Head DL (TABNET),0.4375,0.37431693989071035,0.9257142857142857
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k + PU,Multi-Head DL (TABNET),0.525,0.5018470655806182,0.7796428571428571
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k + UORED,Multi-Head DL (TABNET),0.625,0.5208333333333333,0.9276785714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.41885964912280704,0.8775
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + CWRU_48k + Electric_Motor,Multi-Head DL (TABNET),0.5,0.39880952380952384,0.9103571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST_Gearbox + HUST,Multi-Head DL (TABNET),0.5,0.43681917211328974,0.8678571428571429
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST_Gearbox + PU,Multi-Head DL (TABNET),0.5,0.41666666666666663,0.844107142857143
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST_Gearbox + UORED,Multi-Head DL (TABNET),0.8374999999999999,0.7971247563352827,0.9714285714285714
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST_Gearbox + Mechanical_Gear,Multi-Head DL (TABNET),0.625,0.5297619047619047,0.9319642857142857
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST_Gearbox + Electric_Motor,Multi-Head DL (TABNET),0.65,0.5616151866151866,0.9585714285714286
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST + PU,Multi-Head DL (TABNET),0.5625,0.5561327561327561,0.9267857142857143
UOEMD,Diagnosis,Load_No_Load_Speed_45Hz,CWRU_12k + HUST + UORED,Multi-Head DL (TABNET),0.5,0.3954545454545455,0.7705357142857143
